WARNING: A restricted method in java.lang.System has been called
WARNING: java.lang.System::load has been called by com.sun.jna.Native in an unnamed module (file:/nb5.jar)
WARNING: Use --enable-native-access=ALL-UNNAMED to avoid a warning for callers in this module
WARNING: Restricted methods will be blocked in a future release unless native access is enabled

WARNING: A terminally deprecated method in sun.misc.Unsafe has been called
WARNING: sun.misc.Unsafe::objectFieldOffset has been called by com.datastax.oss.driver.shaded.guava.common.util.concurrent.AbstractFuture$UnsafeAtomicHelper (file:/nb5.jar)
WARNING: Please consider reporting this to the maintainers of class com.datastax.oss.driver.shaded.guava.common.util.concurrent.AbstractFuture$UnsafeAtomicHelper
WARNING: sun.misc.Unsafe::objectFieldOffset will be removed in a future release
            99.9% <= 2065170431.00 nanoseconds
{activity="schema",container="default.schema",instance="default",jobname="nosqlbench",name="bind",node="10.100.9.50",scenario="default.schema",session="oD6hVXi",workload="fraud_detection"}
             count = 3
         mean rate = 0.00 calls/nanosecond
     1-minute rate = 0.00 calls/nanosecond
     5-minute rate = 0.00 calls/nanosecond
    15-minute rate = 0.00 calls/nanosecond
               min = 6873600.00 nanoseconds
               max = 940736511.00 nanoseconds
              mean = 319973504.00 nanoseconds
            stddev = 438939792.39 nanoseconds
            median = 12326911.00 nanoseconds
              75% <= 940736511.00 nanoseconds
              95% <= 940736511.00 nanoseconds
              98% <= 940736511.00 nanoseconds
              99% <= 940736511.00 nanoseconds
            99.9% <= 940736511.00 nanoseconds
{activity="schema",container="default.schema",instance="default",jobname="nosqlbench",name="result",node="10.100.9.50",scenario="default.schema",session="oD6hVXi",workload="fraud_detection"}
             count = 3
         mean rate = 0.00 calls/nanosecond
     1-minute rate = 0.00 calls/nanosecond
     5-minute rate = 0.00 calls/nanosecond
    15-minute rate = 0.00 calls/nanosecond
               min = 1117257728.00 nanoseconds
               max = 1918173183.00 nanoseconds
              mean = 1428586496.00 nanoseconds
            stddev = 350401734.32 nanoseconds
            median = 1250361343.00 nanoseconds
              75% <= 1918173183.00 nanoseconds
              95% <= 1918173183.00 nanoseconds
              98% <= 1918173183.00 nanoseconds
              99% <= 1918173183.00 nanoseconds
            99.9% <= 1918173183.00 nanoseconds
{activity="schema",container="default.schema",instance="default",jobname="nosqlbench",name="verifier",node="10.100.9.50",scenario="default.schema",session="oD6hVXi",workload="fraud_detection"}
             count = 3
         mean rate = 0.00 calls/nanosecond
     1-minute rate = 0.00 calls/nanosecond
     5-minute rate = 0.00 calls/nanosecond
    15-minute rate = 0.00 calls/nanosecond
               min = 13045.00 nanoseconds
               max = 71431.00 nanoseconds
              mean = 34713.00 nanoseconds
            stddev = 26103.08 nanoseconds
            median = 19664.00 nanoseconds
              75% <= 71431.00 nanoseconds
              95% <= 71431.00 nanoseconds
              98% <= 71431.00 nanoseconds
              99% <= 71431.00 nanoseconds
            99.9% <= 71431.00 nanoseconds
{activity="schema",container="default.schema",instance="default",jobname="nosqlbench",name="result_success",node="10.100.9.50",scenario="default.schema",session="oD6hVXi",workload="fraud_detection"}
             count = 3
         mean rate = 0.00 calls/nanosecond
     1-minute rate = 0.00 calls/nanosecond
     5-minute rate = 0.00 calls/nanosecond
    15-minute rate = 0.00 calls/nanosecond
               min = 1117257728.00 nanoseconds
               max = 1918173183.00 nanoseconds
              mean = 1428586496.00 nanoseconds
            stddev = 350401734.32 nanoseconds
            median = 1250361343.00 nanoseconds
              75% <= 1918173183.00 nanoseconds
              95% <= 1918173183.00 nanoseconds
              98% <= 1918173183.00 nanoseconds
              99% <= 1918173183.00 nanoseconds
            99.9% <= 1918173183.00 nanoseconds
{activity="rampup",container="default.rampup",instance="default",jobname="nosqlbench",name="strides",node="10.100.9.50",scenario="default.rampup",session="oD6hVXi",workload="fraud_detection"}
             count = 50000
         mean rate = 0.00 calls/nanosecond
     1-minute rate = 0.00 calls/nanosecond
     5-minute rate = 0.00 calls/nanosecond
    15-minute rate = 0.00 calls/nanosecond
               min = 1856960.00 nanoseconds
               max = 317439999.00 nanoseconds
              mean = 6115003.06 nanoseconds
